#-----------------------------------------------------------
# Vivado v2024.2 (64-bit)
# SW Build 5239630 on Fri Nov 08 22:34:34 MST 2024
# IP Build 5239520 on Sun Nov 10 16:12:51 MST 2024
# SharedData Build 5239561 on Fri Nov 08 14:39:27 MST 2024
# Start of session at: Mon May  4 13:01:56 2026
# Process ID         : 2479
# Current directory  : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts
# Command line       : vivado -mode batch -source build_all.tcl -log 2026_05_04-130149.vivado.log -tclargs SSI_SpreadLogic_high AggressiveExplore AggressiveExplore A1 B0 C0 H2
# Log file           : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts/2026_05_04-130149.vivado.log
# Journal file       : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts/vivado.jou
# Running On         : ip-192-168-1-58
# Platform           : Ubuntu
# Operating System   : Ubuntu 24.04.1 LTS
# Processor Detail   : Intel(R) Xeon(R) 6975P-C
# CPU Frequency      : 3899.670 MHz
# CPU Physical cores : 4
# CPU Logical cores  : 8
# Host memory        : 33089 MB
# Swap memory        : 10737 MB
# Total Virtual      : 43827 MB
# Available Virtual  : 43318 MB
#-----------------------------------------------------------
source build_all.tcl
AWS FPGA: (13:04:15) Calling aws_gen_clk_constraints.tcl to generate clock constraints from developer's specified recipe.
## source $HDK_SHELL_DIR/build/scripts/aws_gen_clk_constraints.tcl
### switch $clock_recipe_a {
###     "A0" {
###         #NOT SUPPORTED# set clk_main_a0_period        8
###         #NOT SUPPORTED# set clk_main_a0_half_period   4
###         set clk_main_a0_period        4
###         set clk_main_a0_half_period   2
###         set clk_extra_a1_period      16
###         set clk_extra_a1_half_period  8
###         set clk_extra_a2_period       5.333
###         set clk_extra_a2_half_period  2.667
###         set clk_extra_a3_period       4
###         set clk_extra_a3_half_period  2
###     }
###     "A1" {
###         set clk_main_a0_period        4
###         set clk_main_a0_half_period   2
###         set clk_extra_a1_period       8
###         set clk_extra_a1_half_period  4
###         set clk_extra_a2_period       2.667
###         set clk_extra_a2_half_period  1.333
###         set clk_extra_a3_period       2
###         set clk_extra_a3_half_period  1
###     }
###     "A2" {
###         #NOT SUPPORTED# set clk_main_a0_period        64
###         #NOT SUPPORTED# set clk_main_a0_half_period   32
###         set clk_main_a0_period         4
###         set clk_main_a0_half_period    2
###         set clk_extra_a1_period      128
###         set clk_extra_a1_half_period  64
###         set clk_extra_a2_period        8
###         set clk_extra_a2_half_period   4
###         set clk_extra_a3_period       16
###         set clk_extra_a3_half_period   8
###     }
###     default {
###         puts "$clock_recipe_a is NOT a valid clock_recipe_a."
###     }
### }
### switch $clock_recipe_b {
###     "B0" {
###         set clk_extra_b0_period       4
###         set clk_extra_b0_half_period  2
###         set clk_extra_b1_period       8
###         set clk_extra_b1_half_period  4
###     }
###     "B1" {
###         set clk_extra_b0_period       8
###         set clk_extra_b0_half_period  4
###         set clk_extra_b1_period      16
###         set clk_extra_b1_half_period  8
###     }
###     "B2" {
###         set clk_extra_b0_period       2.222
###         set clk_extra_b0_half_period  1.111
###         set clk_extra_b1_period       4.444
###         set clk_extra_b1_half_period  2.222
###     }
###     "B3" {
###         set clk_extra_b0_period       4
###         set clk_extra_b0_half_period  2
###         set clk_extra_b1_period      16
###         set clk_extra_b1_half_period  8
###     }
###     "B4" {
###         set clk_extra_b0_period       3.333
###         set clk_extra_b0_half_period  1.667
###         set clk_extra_b1_period      13.333
###         set clk_extra_b1_half_period  6.667
###     }
###     "B5" {
###         set clk_extra_b0_period       2.5
###         set clk_extra_b0_half_period  1.25
###         set clk_extra_b1_period      10
###         set clk_extra_b1_half_period  5
###     }
###     default {
###         puts "$clock_recipe_b is NOT a valid clock_recipe_b."
###     }
### }
### switch $clock_recipe_c {
###     "C0" {
###         set clk_extra_c0_period       3.333
###         set clk_extra_c0_half_period  1.667
###         set clk_extra_c1_period       2.5
###         set clk_extra_c1_half_period  1.25
###     }
###     "C1" {
###         set clk_extra_c0_period       6.667
###         set clk_extra_c0_half_period  3.333
###         set clk_extra_c1_period       5
###         set clk_extra_c1_half_period  2.5
###     }
###     "C2" {
###         set clk_extra_c0_period      13.333
###         set clk_extra_c0_half_period  6.667
###         set clk_extra_c1_period      10
###         set clk_extra_c1_half_period  5
###     }
###     "C3" {
###         set clk_extra_c0_period       5
###         set clk_extra_c0_half_period  2.5
###         set clk_extra_c1_period       3.75
###         set clk_extra_c1_half_period  1.875
###     }
###     default {
###         puts "$clock_recipe_c is NOT a valid clock_recipe_c."
###     }
### }
### switch $clock_recipe_hbm {
###     "H0" {
###         set clk_hbm_axi_period       4
###         set clk_hbm_axi_half_period  2
###     }
###     "H1" {
###         set clk_hbm_axi_period       8
###         set clk_hbm_axi_half_period  4
###     }
###     "H2" {
###         set clk_hbm_axi_period       2.222
###         set clk_hbm_axi_half_period  1.111
###     }
###     "H3" {
###         set clk_hbm_axi_period       3.333
###         set clk_hbm_axi_half_period  1.667
###     }
###     "H4" {
###         set clk_hbm_axi_period       2.5
###         set clk_hbm_axi_half_period  1.25
###     }
###     default {
###         puts "$clock_recipe_hbm is NOT a valid clock_recipe_hbm."
###     }
### }
### set pin_clk_extra_a1 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_A_EN_I.CLK_MMCM_A_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT0}\]"
### set pin_clk_extra_a2 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_A_EN_I.CLK_MMCM_A_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT1}\]"
### set pin_clk_extra_a3 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_A_EN_I.CLK_MMCM_A_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT2}\]"
### set pin_clk_extra_b0 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_B_EN_I.CLK_MMCM_B_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT0}\]"
### set pin_clk_extra_b1 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_B_EN_I.CLK_MMCM_B_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT1}\]"
### set pin_clk_extra_c0 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_C_EN_I.CLK_MMCM_C_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT0}\]"
### set pin_clk_extra_c1 "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_GRP_C_EN_I.CLK_MMCM_C_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT1}\]"
### set pin_clk_hbm_axi  "\[get_pins -of_objects \[get_cells -hierarchical -regexp .*AWS_CLK_GEN/CLK_HBM_EN_I.CLK_MMCM_HBM_I/inst/CLK_CORE_DRP_I/clk_inst/mmcme4_adv_inst\] -filter {NAME=~*CLKOUT0}\]"
### if { [file exists $CL_DIR/build/constraints/generated_cl_clocks_aws.xdc] } {
###     puts "Deleting old CL clocks constraints file since it will be replaced.";
###     file delete -force $CL_DIR/build/constraints/generated_cl_clocks_aws.xdc
### }
Deleting old CL clocks constraints file since it will be replaced.
### set clocks_file [open "$CL_DIR/build/constraints/generated_cl_clocks_aws.xdc" w]
### puts $clocks_file "#-------------------------------------------------------------------------"
### puts $clocks_file "# Do not edit this file! It is auto-generated from $argv0."
### puts $clocks_file "#-------------------------------------------------------------------------"
### puts $clocks_file "###############################################################################                          "
### puts $clocks_file "# OOC Source Clocks                                                                                      "
### puts $clocks_file "###############################################################################                          "
### puts $clocks_file "#CL HBM reference clock @100MHz                                                                          "
### puts $clocks_file "create_clock -period 10.000 -name clk_hbm_ref  -waveform {0.000 5.000} \[get_ports clk_hbm_ref\]       \n"
### puts $clocks_file "# Group A Clocks"
### puts $clocks_file "create_clock -period $clk_main_a0_period  -name clk_main_a0 -waveform {0.000 $clk_main_a0_half_period}  \[get_ports clk_main_a0\]"
### close $clocks_file
## set ENC_SRC_DIR $CL_DIR/build/src_post_encryption
## set_property include_dirs [list \
##     ${CL_DIR}/design \
##     ${CL_DIR}/../common/design \
## ] [current_fileset]
## puts "AWS FPGA: ([clock format [clock seconds] -format %T]) Reading developer's Custom Logic files post encryption."
AWS FPGA: (13:04:15) Reading developer's Custom Logic files post encryption.
## read_verilog -sv [glob ${CL_DIR}/design/*.{s,}v]
## puts "AWS FPGA: Reading AWS Shell design"
AWS FPGA: Reading AWS Shell design
## print "Reading CL IP blocks"

AWS FPGA: (13:04:15): Reading CL IP blocks

## read_ip ${HDK_SHELL_DESIGN_DIR}/../../ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_a/clk_mmcm_a.xci
INFO: [IP_Flow 19-234] Refreshing IP repositories
INFO: [IP_Flow 19-1704] No user IP repositories specified
INFO: [IP_Flow 19-2313] Loaded Vivado IP repository '/opt/Xilinx/Vivado/2024.2/data/ip'.
WARNING: [IP_Flow 19-3664] IP 'clk_mmcm_a' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_a/clk_mmcm_a.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_a/clk_mmcm_a.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_a'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
read_ip: Time (s): cpu = 00:00:00.62 ; elapsed = 00:00:14 . Memory (MB): peak = 1352.918 ; gain = 7.000 ; free physical = 28499 ; free virtual = 41062
## read_ip ${HDK_SHELL_DESIGN_DIR}/../../ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_b/clk_mmcm_b.xci
WARNING: [IP_Flow 19-3664] IP 'clk_mmcm_b' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_b/clk_mmcm_b.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_b/clk_mmcm_b.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_b'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_SHELL_DESIGN_DIR}/../../ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_c/clk_mmcm_c.xci
WARNING: [IP_Flow 19-3664] IP 'clk_mmcm_c' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_c/clk_mmcm_c.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_c/clk_mmcm_c.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_c'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_SHELL_DESIGN_DIR}/../../ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_hbm/clk_mmcm_hbm.xci
WARNING: [IP_Flow 19-3664] IP 'clk_mmcm_hbm' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_hbm/clk_mmcm_hbm.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/clk_mmcm_hbm/clk_mmcm_hbm.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_hbm'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_SHELL_DESIGN_DIR}/../../ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_clk_axil_xbar/cl_clk_axil_xbar.xci
WARNING: [IP_Flow 19-3664] IP 'cl_clk_axil_xbar' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_clk_axil_xbar/cl_clk_axil_xbar.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_clk_axil_xbar/cl_clk_axil_xbar.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_clk_axil_xbar'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_SHELL_DESIGN_DIR}/../../ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_sda_axil_xbar/cl_sda_axil_xbar.xci
WARNING: [IP_Flow 19-3664] IP 'cl_sda_axil_xbar' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_sda_axil_xbar/cl_sda_axil_xbar.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_sda_axil_xbar/cl_sda_axil_xbar.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_sda_axil_xbar'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/cl_axi_register_slice/cl_axi_register_slice.xci
WARNING: [IP_Flow 19-3664] IP 'cl_axi_register_slice' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi_register_slice/cl_axi_register_slice.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_axi_register_slice/cl_axi_register_slice.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi_register_slice'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/cl_axi_register_slice_light/cl_axi_register_slice_light.xci
WARNING: [IP_Flow 19-3664] IP 'cl_axi_register_slice_light' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi_register_slice_light/cl_axi_register_slice_light.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_axi_register_slice_light/cl_axi_register_slice_light.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi_register_slice_light'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/src_register_slice/src_register_slice.xci
WARNING: [IP_Flow 19-3664] IP 'src_register_slice' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/src_register_slice/src_register_slice.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/src_register_slice/src_register_slice.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/src_register_slice'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/dest_register_slice/dest_register_slice.xci
WARNING: [IP_Flow 19-3664] IP 'dest_register_slice' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/dest_register_slice/dest_register_slice.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/dest_register_slice/dest_register_slice.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/dest_register_slice'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/axi_register_slice/axi_register_slice.xci
WARNING: [IP_Flow 19-3664] IP 'axi_register_slice' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/axi_register_slice/axi_register_slice.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/axi_register_slice/axi_register_slice.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/axi_register_slice'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/axi_register_slice_light/axi_register_slice_light.xci
WARNING: [IP_Flow 19-3664] IP 'axi_register_slice_light' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/axi_register_slice_light/axi_register_slice_light.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/axi_register_slice_light/axi_register_slice_light.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/axi_register_slice_light'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/cl_axi_register_slice_256/cl_axi_register_slice_256.xci
WARNING: [IP_Flow 19-3664] IP 'cl_axi_register_slice_256' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi_register_slice_256/cl_axi_register_slice_256.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_axi_register_slice_256/cl_axi_register_slice_256.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi_register_slice_256'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
## read_ip ${HDK_IP_SRC_DIR}/cl_axi3_256b_reg_slice/cl_axi3_256b_reg_slice.xci
WARNING: [IP_Flow 19-3664] IP 'cl_axi3_256b_reg_slice' generated file not found '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi3_256b_reg_slice/cl_axi3_256b_reg_slice.bmj'. Please regenerate to continue.
WARNING: [Vivado 12-13650] The IP file '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.srcs/sources_1/ip/cl_axi3_256b_reg_slice/cl_axi3_256b_reg_slice.xci' has been moved from its original location, as a result the outputs for this IP will now be generated in '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_axi3_256b_reg_slice'. Alternatively a copy of the IP can be imported into the project using one of the 'import_ip' or 'import_files' commands.
